gameID,teamID,oppTeamID,homeScore,awayScore
0021900677,1610612760,1610612737,140,111
0021900674,1610612741,1610612758,81,98
2021900355,1612709926,1612709920,118,129
2021900358,1612709902,1612709927,106,116
2021900352,1612709929,1612709925,109,111
2021900353,1612709909,1612709922,134,95
2021900354,1612709921,1612709915,114,118
0021900668,1610612757,1610612742,125,133
2021900350,1612709889,1612709918,140,144
0021900666,1610612739,1610612764,112,124
2021900349,1612709913,1612709911,106,108
2021900348,1612709928,1612709923,106,89
2021900351,1612709924,1612709900,88,117
0021900667,1610612751,1610612747,113,128
0021900662,1610612745,1610612743,121,105
2021900344,1612709920,1612709922,101,108
2021900342,1612709893,1612709925,138,125
2021900346,1612709927,1612709917,122,115
2021900345,1612709926,1612709909,138,121
2021900343,1612709921,1612709905,143,108
2021900347,1612709903,1612709924,113,109
0021900654,1610612765,1610612758,127,106
0021900656,1610612737,1610612746,102,95
0021900657,1610612738,1610612763,119,95
0021900658,1610612748,1610612764,134,129
0021900661,1610612741,1610612750,117,110
0021900664,1610612756,1610612754,87,112
0021900665,1610612744,1610612762,96,129
0021900659,1610612752,1610612747,92,100
0021900655,1610612753,1610612760,114,120
0021900660,1610612761,1610612755,107,95
0021900663,1610612740,1610612759,117,121
2021900340,1612709928,1612709919,116,110
2021900341,1612709890,1612709889,116,125
0021900653,1610612742,1610612746,107,110
2021900339,1612709900,1612709908,114,125
0021900643,1610612739,1610612752,86,106
0021900648,1610612738,1610612747,139,107
2021900335,1612709921,1612709893,121,113
0021900641,1610612751,1610612755,111,117
2021900334,1612709909,1612709905,119,109
2021900338,1612709920,1612709925,105,112
0021900639,1610612764,1610612765,106,100
2021900337,1612709922,1612709911,109,99
2021900336,1612709918,1612709903,111,112
0021900647,1610612749,1610612741,111,98
0021900646,1610612763,1610612740,116,126
0021900644,1610612748,1610612758,118,113
0021900642,1610612766,1610612753,83,106
0021900649,1610612750,1610612743,100,107
0021900640,1610612737,1610612761,117,122
0021900650,1610612756,1610612759,118,120
0021900652,1610612757,1610612744,129,124
0021900645,1610612745,1610612760,107,112
0021900651,1610612762,1610612754,118,88
0021900638,1610612743,1610612754,107,115
2021900333,1612709924,1612709914,135,116
2021900332,1612709919,1612709928,112,96
0021900637,1610612759,1610612748,107,102
2021900331,1612709929,1612709915,107,108
0021900630,1610612752,1610612755,87,90
2021900327,1612709925,1612709911,118,115
2021900325,1612709893,1612709920,106,103
0021900632,1610612750,1610612761,112,122
2021900326,1612709913,1612709923,100,99
0021900629,1610612737,1610612765,103,136
0021900636,1610612762,1610612758,123,101
2021900328,1612709900,1612709904,109,120
0021900635,1610612760,1610612757,119,106
2021900329,1612709908,1612709918,100,125
0021900633,1610612745,1610612747,115,124
0021900626,1610612740,1610612746,130,133
0021900627,1610612751,1610612749,97,117
2021900324,1612709919,1612709903,108,104
2021900330,1612709902,1612709889,125,129
0021900628,1610612738,1610612756,119,123
0021900634,1610612744,1610612753,109,95
0021900631,1610612741,1610612739,118,116
2021900321,1612709918,1612709924,84,125
2021900323,1612709914,1612709889,117,149
2021900320,1612709926,1612709905,152,136
2021900317,1612709910,1612709922,112,110
2021900315,1612709893,1612709920,114,123
2021900318,1612709917,1612709909,123,95
2021900319,1612709921,1612709915,111,102
2021900322,1612709900,1612709904,123,114
2021900316,1612709928,1612709929,125,117
0021900621,1610612761,1610612764,140,111
0021900619,1610612754,1610612750,116,114
0021900620,1610612755,1610612741,100,89
0021900624,1610612759,1610612737,120,121
0021900623,1610612760,1610612748,108,115
0021900622,1610612763,1610612739,113,109
0021900625,1610612742,1610612757,120,112
2021900313,1612709927,1612709913,139,120
0021900614,1610612752,1610612756,98,121
0021900616,1610612740,1610612762,138,132
2021900314,1612709915,1612709903,107,103
0021900615,1610612749,1610612738,128,123
0021900618,1610612746,1610612753,122,95
2021900312,1612709925,1612709923,104,98
0021900617,1610612744,1610612743,131,134
0021900604,1610612738,1610612765,103,116
0021900607,1610612741,1610612764,115,106
2021900311,1612709911,1612709902,107,115
0021900609,1610612760,1610612761,121,130
2021900310,1612709921,1612709910,92,100
2021900309,1612709929,1612709917,96,101
0021900612,1610612758,1610612742,123,127
2021900308,1612709928,1612709920,126,123
0021900605,1610612755,1610612751,117,106
0021900613,1610612747,1610612753,118,119
0021900608,1610612750,1610612754,99,104
0021900610,1610612743,1610612766,100,86
0021900606,1610612748,1610612759,106,100
0021900611,1610612745,1610612757,107,117
0021900603,1610612746,1610612739,128,103
2021900306,1612709908,1612709924,112,102
2021900307,1612709914,1612709890,126,121
0021900599,1610612751,1610612762,107,118
2021900303,1612709913,1612709915,126,138
0021900600,1610612763,1610612745,121,110
2021900304,1612709925,1612709909,95,108
2021900305,1612709889,1612709905,149,140
0021900601,1610612749,1610612752,128,102
0021900598,1610612737,1610612756,123,110
0021900602,1610612744,1610612742,97,124
0021900597,1610612747,1610612739,128,99
0021900595,1610612757,1610612766,115,112
0021900591,1610612765,1610612740,110,117
2021900300,1612709910,1612709928,113,105
2021900302,1612709903,1612709900,124,116
0021900592,1610612754,1610612755,101,95
0021900593,1610612738,1610612741,113,101
2021900301,1612709926,1612709902,122,92
0021900594,1610612750,1610612760,104,117
0021900596,1610612758,1610612753,112,114
0021900584,1610612752,1610612748,124,121
2021900298,1612709929,1612709920,123,119
0021900585,1610612764,1610612762,116,127
2021900299,1612709905,1612709890,106,123
0021900590,1610612756,1610612766,100,92
0021900588,1610612763,1610612744,122,102
0021900587,1610612761,1610612759,104,105
0021900589,1610612743,1610612746,114,104
0021900586,1610612751,1610612737,108,86
2021900296,1612709903,1612709924,105,115
0021900577,1610612745,1610612750,139,109
2021900294,1612709905,1612709908,120,128
2021900292,1612709923,1612709910,120,112
2021900287,1612709928,1612709904,90,106
2021900297,1612709914,1612709911,163,143
2021900295,1612709918,1612709902,118,139
2021900289,1612709925,1612709919,106,112
0021900578,1610612738,1610612740,140,105
2021900288,1612709922,1612709921,109,119
2021900290,1612709915,1612709917,100,93
0021900581,1610612742,1610612755,109,91
2021900293,1612709927,1612709893,131,123
0021900582,1610612743,1610612739,103,111
0021900580,1610612760,1610612747,110,125
2021900291,1612709889,1612709900,93,108
0021900583,1610612757,1610612749,101,122
0021900579,1610612765,1610612741,99,108
0021900570,1610612741,1610612754,105,116
2021900282,1612709922,1612709913,129,131
2021900283,1612709925,1612709919,122,120
2021900286,1612709903,1612709926,125,119
2021900284,1612709889,1612709920,120,97
2021900285,1612709923,1612709929,103,114
2021900281,1612709909,1612709917,91,100
0021900568,1610612751,1610612748,117,113
0021900567,1610612764,1610612737,111,101
0021900572,1610612742,1610612747,114,129
0021900574,1610612762,1610612766,109,92
0021900569,1610612752,1610612740,111,123
0021900573,1610612756,1610612753,98,94
0021900575,1610612758,1610612749,106,127
0021900576,1610612746,1610612744,109,100
0021900571,1610612763,1610612759,134,121
2021900277,1612709915,1612709928,120,118
2021900279,1612709890,1612709900,109,102
2021900278,1612709927,1612709893,111,123
0021900563,1610612765,1610612739,112,115
2021900280,1612709924,1612709911,105,95
0021900564,1610612755,1610612738,109,98
0021900566,1610612760,1610612745,113,92
0021900565,1610612750,1610612757,116,102
0021900562,1610612744,1610612749,98,107
0021900559,1610612742,1610612743,106,107
0021900561,1610612762,1610612752,128,104
0021900556,1610612754,1610612748,108,122
0021900554,1610612738,1610612759,114,129
0021900555,1610612766,1610612761,110,112
2021900276,1612709905,1612709911,140,147
0021900560,1610612740,1610612741,123,108
0021900558,1610612737,1610612745,115,122
2021900274,1612709929,1612709913,126,111
2021900275,1612709917,1612709921,114,98
0021900557,1610612753,1610612764,123,89
2021900269,1612709910,1612709927,115,121
0021900550,1610612751,1610612760,103,111
2021900270,1612709919,1612709909,109,122
0021900551,1610612763,1610612750,119,112
2021900271,1612709889,1612709890,108,117
2021900273,1612709914,1612709908,114,132
0021900553,1610612747,1610612752,117,87
0021900552,1610612756,1610612758,103,114
2021900272,1612709924,1612709903,99,119
0021900549,1610612761,1610612757,99,101
0021900548,1610612739,1610612765,113,115
2021900268,1612709911,1612709926,145,136
0021900541,1610612755,1610612760,120,113
2021900267,1612709920,1612709913,124,114
0021900547,1610612758,1610612744,111,98
0021900539,1610612766,1610612754,104,115
0021900545,1610612742,1610612741,118,110
0021900544,1610612740,1610612762,126,128
0021900543,1610612737,1610612743,115,123
0021900546,1610612759,1610612749,126,104
0021900542,1610612764,1610612738,99,94
0021900540,1610612753,1610612751,101,89
0021900538,1610612747,1610612765,106,99
2021900262,1612709928,1612709889,118,111
0021900535,1610612748,1610612757,122,111
2021900266,1612709900,1612709922,120,110
2021900261,1612709929,1612709925,103,93
2021900265,1612709890,1612709908,119,117
0021900534,1610612746,1610612752,135,132
0021900537,1610612756,1610612763,114,121
0021900536,1610612739,1610612750,103,118
2021900264,1612709904,1612709914,129,115
2021900263,1612709921,1612709927,128,140
0021900527,1610612739,1610612760,106,121
0021900524,1610612751,1610612761,102,121
0021900533,1610612758,1610612740,115,117
2021900260,1612709918,1612709905,134,119
2021900256,1612709893,1612709910,114,111
2021900258,1612709911,1612709926,127,130
0021900532,1610612744,1610612765,104,111
0021900525,1610612753,1610612762,96,109
0021900529,1610612741,1610612738,104,111
2021900257,1612709917,1612709920,113,117
2021900259,1612709923,1612709919,108,122
2021900255,1612709909,1612709921,111,88
0021900530,1610612742,1610612766,120,123
0021900531,1610612749,1610612759,127,118
0021900523,1610612746,1610612763,114,140
0021900528,1610612764,1610612743,128,114
0021900526,1610612737,1610612754,116,111
0021900520,1610612745,1610612755,118,108
2021900250,1612709923,1612709927,94,111
2021900248,1612709913,1612709889,109,107
2021900249,1612709915,1612709924,112,109
2021900252,1612709908,1612709900,93,101
2021900253,1612709918,1612709914,109,120
0021900521,1610612756,1610612752,120,112
2021900254,1612709903,1612709902,106,110
2021900247,1612709928,1612709910,126,128
0021900519,1610612764,1610612757,103,122
0021900518,1610612753,1610612748,105,85
0021900522,1610612747,1610612740,123,113
0021900517,1610612738,1610612737,109,106
2021900251,1612709890,1612709922,126,123
0021900509,1610612754,1610612743,116,124
0021900510,1610612748,1610612761,84,76
0021900513,1610612742,1610612751,123,111
0021900514,1610612759,1610612760,103,109
0021900511,1610612741,1610612762,98,102
2021900246,1612709904,1612709905,107,94
2021900245,1612709925,1612709893,129,113
2021900244,1612709929,1612709919,94,113
0021900515,1610612758,1610612763,128,123
0021900516,1610612746,1610612765,126,112
0021900512,1610612750,1610612744,99,84
0021900508,1610612739,1610612766,106,109
2021900243,1612709923,1612709922,110,93
0021900504,1610612764,1610612753,101,122
0021900505,1610612752,1610612757,117,93
2021900241,1612709911,1612709900,100,102
2021900242,1612709920,1612709924,93,110
0021900506,1610612749,1610612750,106,104
0021900507,1610612747,1610612756,117,107
2021900239,1612709926,1612709908,128,113
0021900501,1610612745,1610612743,130,104
2021900238,1612709904,1612709889,92,99
0021900503,1610612760,1610612742,106,101
2021900237,1612709915,1612709909,126,115
0021900500,1610612761,1610612739,117,97
0021900502,1610612759,1610612744,117,113
0021900499,1610612758,1610612746,87,105
0021900497,1610612766,1610612738,92,109
2021900240,1612709905,1612709918,152,138
0021900498,1610612754,1610612755,115,97
0021900496,1610612757,1610612756,116,122
2021900236,1612709926,1612709924,107,110
0021900491,1610612753,1610612737,93,101
0021900492,1610612764,1610612748,123,105
2021900235,1612709919,1612709929,104,108
0021900494,1610612750,1610612751,122,115
0021900495,1610612762,1610612765,104,81
2021900234,1612709922,1612709893,101,116
0021900493,1610612741,1610612749,102,123
2021900232,1612709928,1612709923,117,115
0021900489,1610612743,1610612758,120,115
0021900487,1610612763,1610612766,117,104
2021900233,1612709902,1612709918,106,119
2021900231,1612709911,1612709908,129,122
2021900230,1612709889,1612709904,112,89
0021900486,1610612761,1610612760,97,98
0021900488,1610612740,1610612745,127,112
2021900229,1612709915,1612709929,115,91
0021900490,1610612747,1610612742,108,95
2021900223,1612709910,1612709917,95,106
0021900472,1610612743,1610612763,119,110
0021900482,1610612744,1610612742,121,141
2021900221,1612709920,1612709922,120,106
0021900480,1610612749,1610612753,111,100
2021900224,1612709919,1612709913,114,121
0021900479,1610612750,1610612739,88,94
2021900227,1612709903,1612709890,108,117
2021900225,1612709900,1612709905,120,124
2021900226,1612709927,1612709925,111,118
2021900228,1612709914,1612709902,116,123
2021900222,1612709893,1612709921,107,91
0021900477,1610612741,1610612737,116,81
0021900473,1610612738,1610612761,97,113
0021900476,1610612764,1610612752,100,107
0021900478,1610612745,1610612751,108,98
0021900474,1610612740,1610612754,120,98
0021900485,1610612746,1610612762,107,120
0021900484,1610612757,1610612747,120,128
0021900475,1610612748,1610612755,117,116
0021900483,1610612758,1610612756,110,112
0021900481,1610612759,1610612765,136,109
0021900467,1610612766,1610612760,102,104
0021900469,1610612737,1610612749,86,112
0021900468,1610612753,1610612755,98,97
0021900466,1610612738,1610612739,129,117
0021900471,1610612744,1610612756,105,96
0021900470,1610612748,1610612754,113,112
2021900216,1612709889,1612709924,107,108
2021900220,1612709914,1612709918,115,125
2021900211,1612709928,1612709915,117,116
2021900218,1612709927,1612709925,133,122
2021900219,1612709903,1612709890,127,102
2021900215,1612709911,1612709908,125,130
2021900213,1612709921,1612709913,109,95
2021900212,1612709909,1612709929,125,132
2021900217,1612709904,1612709926,80,91
2021900214,1612709919,1612709923,104,92
0021900462,1610612760,1610612763,97,110
0021900461,1610612751,1610612752,82,94
0021900464,1610612758,1610612750,104,105
0021900463,1610612742,1610612759,102,98
0021900460,1610612765,1610612764,132,102
0021900465,1610612762,1610612757,121,115
0021900458,1610612747,1610612746,106,111
0021900455,1610612761,1610612738,102,118
0021900456,1610612755,1610612749,121,109
0021900459,1610612743,1610612740,100,112
0021900457,1610612744,1610612745,116,104
0021900444,1610612739,1610612737,121,118
0021900450,1610612763,1610612759,115,145
0021900449,1610612748,1610612762,107,104
0021900452,1610612757,1610612740,94,102
0021900451,1610612756,1610612743,111,113
0021900454,1610612744,1610612750,113,104
0021900448,1610612753,1610612741,103,95
0021900447,1610612752,1610612764,115,121
0021900453,1610612758,1610612745,104,113
0021900446,1610612754,1610612761,120,115
0021900445,1610612765,1610612755,109,125
2021900696,1612709889,1612709919,89,100
2021900697,1612709922,1612709913,102,112
2021900699,1612709926,1612709927,113,125
0021900441,1610612749,1610612754,117,89
2021900698,1612709903,1612709917,91,88
0021900442,1610612760,1610612746,118,112
0021900440,1610612738,1610612766,119,93
2021900695,1612709902,1612709924,105,91
0021900443,1610612747,1610612743,104,128
2021900694,1612709904,1612709920,108,106
0021900439,1610612761,1610612742,110,107
2021900700,1612709910,1612709908,117,105
2021900690,1612709893,1612709914,105,132
0021900436,1610612759,1610612746,109,134
0021900431,1610612751,1610612737,122,112
0021900433,1610612755,1610612764,125,108
0021900437,1610612756,1610612745,125,139
0021900432,1610612765,1610612741,107,119
0021900434,1610612752,1610612749,102,123
2021900691,1612709911,1612709929,107,102
2021900692,1612709890,1612709928,111,96
0021900438,1610612757,1610612750,113,106
2021900693,1612709921,1612709900,102,78
2021900688,1612709909,1612709915,125,128
0021900430,1610612766,1610612762,107,114
2021900689,1612709925,1612709923,85,92
2021900687,1612709918,1612709905,122,115
0021900435,1610612763,1610612758,119,115
2021900681,1612709889,1612709913,103,90
2021900686,1612709926,1612709917,101,104
0021900425,1610612755,1610612742,98,117
0021900423,1610612761,1610612764,122,118
0021900427,1610612743,1610612750,109,100
0021900429,1610612744,1610612740,106,102
0021900422,1610612738,1610612765,114,93
0021900426,1610612760,1610612756,126,108
2021900683,1612709921,1612709908,124,127
2021900680,1612709902,1612709920,110,109
2021900684,1612709910,1612709900,99,94
0021900421,1610612754,1610612758,119,105
0021900428,1610612757,1610612753,118,103
0021900424,1610612748,1610612752,129,114
2021900682,1612709922,1612709919,91,120
2021900685,1612709927,1612709903,115,123
0021900420,1610612739,1610612763,114,107
0021900416,1610612737,1610612762,106,111
2021900679,1612709924,1612709904,101,95
0021900417,1610612749,1610612747,111,104
2021900673,1612709893,1612709915,118,113
2021900678,1612709929,1612709890,113,101
2021900675,1612709925,1612709905,119,103
2021900677,1612709911,1612709928,118,103
2021900676,1612709918,1612709923,111,126
0021900418,1610612759,1610612751,118,105
2021900674,1612709909,1612709914,120,127
0021900419,1610612746,1610612745,117,122
0021900408,1610612765,1610612761,99,112
0021900411,1610612750,1610612740,99,107
0021900407,1610612739,1610612766,100,98
0021900409,1610612764,1610612741,109,110
0021900412,1610612760,1610612763,126,122
0021900415,1610612757,1610612744,122,112
0021900410,1610612755,1610612748,104,108
0021900413,1610612742,1610612738,103,109
0021900414,1610612743,1610612753,113,104
2021900206,1612709911,1612709889,107,105
0021900402,1610612754,1610612747,105,102
2021900201,1612709893,1612709919,104,90
2021900202,1612709929,1612709923,104,117
0021900403,1610612752,1610612737,143,120
0021900405,1610612762,1610612753,109,102
0021900406,1610612746,1610612756,120,99
2021900203,1612709913,1612709920,91,102
2021900209,1612709924,1612709902,102,115
0021900404,1610612740,1610612751,101,108
0021900401,1610612766,1610612758,110,102
2021900210,1612709914,1612709905,142,134
2021900208,1612709900,1612709903,77,93
2021900205,1612709904,1612709918,93,90
2021900204,1612709922,1612709909,124,139
2021900207,1612709927,1612709890,120,114
2021900200,1612709908,1612709926,109,132
0021900400,1610612756,1610612757,110,111
0021900394,1610612765,1610612764,119,133
0021900399,1610612760,1610612741,109,106
0021900398,1610612749,1610612742,116,120
0021900395,1610612761,1610612739,133,113
2021900199,1612709910,1612709927,125,124
0021900397,1610612763,1610612748,118,111
0021900396,1610612745,1610612759,109,107
2021900198,1612709905,1612709914,127,134
2021900195,1612709917,1612709915,103,108
2021900196,1612709925,1612709921,74,102
0021900389,1610612754,1610612766,107,85
0021900390,1610612737,1610612747,96,101
2021900197,1612709900,1612709902,100,110
0021900391,1610612751,1610612755,109,89
0021900392,1610612743,1610612752,111,105
0021900393,1610612744,1610612758,79,100
0021900388,1610612740,1610612753,119,130
2021900189,1612709910,1612709913,113,93
2021900190,1612709922,1612709919,116,123
0021900381,1610612761,1610612751,110,102
2021900191,1612709911,1612709904,95,98
2021900193,1612709923,1612709890,103,114
2021900194,1612709918,1612709926,120,132
0021900385,1610612749,1610612739,125,108
0021900384,1610612742,1610612748,118,122
2021900192,1612709889,1612709908,78,99
2021900187,1612709920,1612709909,107,114
0021900383,1610612763,1610612764,128,111
0021900386,1610612745,1610612765,107,115
2021900188,1612709893,1612709927,127,130
0021900382,1610612741,1610612746,109,106
0021900380,1610612756,1610612759,119,121
0021900387,1610612743,1610612760,110,102
2021900184,1612709918,1612709908,129,121
2021900180,1612709925,1612709928,100,113
0021900374,1610612748,1610612747,110,113
2021900186,1612709905,1612709900,126,109
0021900376,1610612763,1610612749,114,127
0021900379,1610612762,1610612744,114,106
2021900185,1612709902,1612709924,130,114
0021900373,1610612737,1610612754,100,110
2021900182,1612709889,1612709903,87,106
2021900178,1612709910,1612709913,109,93
2021900181,1612709911,1612709915,121,127
0021900375,1610612741,1610612766,73,83
0021900372,1610612755,1610612740,116,109
0021900371,1610612753,1610612745,107,130
2021900179,1612709922,1612709929,111,135
0021900378,1610612758,1610612752,101,103
0021900377,1610612750,1610612746,117,124
2021900177,1612709893,1612709917,126,97
2021900183,1612709904,1612709914,98,118
0021900369,1610612765,1610612742,111,122
0021900367,1610612738,1610612755,109,115
0021900370,1610612743,1610612757,114,99
0021900368,1610612759,1610612739,109,117
0021900366,1610612744,1610612752,122,124
2021900176,1612709889,1612709903,96,98
0021900356,1610612739,1610612745,110,116
0021900357,1610612754,1610612738,122,117
0021900361,1610612741,1610612737,136,102
0021900358,1610612753,1610612747,87,96
0021900363,1610612756,1610612763,108,115
0021900362,1610612750,1610612762,116,127
2021900173,1612709923,1612709920,109,113
2021900174,1612709929,1612709928,128,112
2021900175,1612709926,1612709904,107,95
0021900364,1610612749,1610612740,127,112
0021900359,1610612761,1610612746,92,112
2021900172,1612709921,1612709919,119,106
0021900365,1610612758,1610612760,94,93
0021900360,1610612751,1610612766,108,113
0021900353,1610612755,1610612743,97,92
2021900168,1612709908,1612709911,142,128
2021900169,1612709890,1612709914,127,122
2021900170,1612709900,1612709918,114,123
2021900167,1612709925,1612709910,102,91
0021900354,1610612748,1610612737,135,121
0021900355,1610612757,1610612752,115,87
0021900352,1610612766,1610612764,114,107
2021900171,1612709905,1612709902,128,124
0021900343,1610612754,1610612746,99,110
0021900344,1610612738,1610612739,110,88
0021900350,1610612762,1610612760,90,104
0021900348,1610612740,1610612765,103,105
0021900347,1610612749,1610612753,110,101
0021900349,1610612756,1610612750,125,109
0021900351,1610612744,1610612763,102,110
2021900166,1612709921,1612709920,95,106
0021900345,1610612741,1610612761,92,93
2021900165,1612709924,1612709926,92,111
0021900346,1610612745,1610612758,118,119
0021900340,1610612742,1610612758,106,110
0021900338,1610612755,1610612761,110,104
0021900342,1610612747,1610612750,142,125
0021900337,1610612748,1610612741,110,105
0021900339,1610612764,1610612746,119,135
2021900164,1612709902,1612709923,83,118
0021900335,1610612751,1610612743,105,102
0021900336,1610612766,1610612737,107,122
2021900162,1612709929,1612709917,98,94
0021900341,1610612757,1610612760,96,108
2021900163,1612709889,1612709918,115,128
0021900331,1610612752,1610612754,103,104
2021900157,1612709890,1612709911,115,128
2021900159,1612709927,1612709908,128,115
0021900332,1610612755,1610612739,141,94
2021900156,1612709915,1612709909,123,128
0021900333,1610612745,1610612756,115,109
2021900155,1612709925,1612709922,94,104
0021900330,1610612742,1610612740,130,84
0021900334,1610612762,1610612763,126,112
2021900161,1612709903,1612709900,125,100
2021900153,1612709913,1612709919,106,123
2021900158,1612709889,1612709914,127,104
2021900152,1612709928,1612709893,113,108
2021900154,1612709910,1612709920,102,101
2021900160,1612709905,1612709926,125,118
2021900148,1612709917,1612709929,116,100
0021900323,1610612738,1610612743,108,95
0021900321,1610612739,1610612753,87,93
2021900149,1612709925,1612709922,112,111
0021900320,1610612766,1610612751,104,111
0021900329,1610612757,1610612747,113,136
0021900328,1610612759,1610612758,105,104
2021900150,1612709921,1612709902,109,119
0021900326,1610612760,1610612750,139,127
0021900324,1610612748,1610612764,112,103
0021900322,1610612765,1610612754,108,101
2021900151,1612709890,1612709904,116,107
2021900147,1612709909,1612709928,110,109
0021900325,1610612741,1610612744,98,100
0021900327,1610612749,1610612746,119,91
0021900319,1610612740,1610612756,132,139
0021900318,1610612761,1610612745,109,119
2021900142,1612709913,1612709910,131,124
0021900316,1610612764,1610612755,119,113
2021900144,1612709900,1612709926,104,130
2021900145,1612709903,1612709905,113,100
0021900317,1610612752,1610612743,92,129
2021900146,1612709924,1612709923,105,102
2021900141,1612709893,1612709908,116,109
2021900143,1612709915,1612709927,118,123
2021900140,1612709920,1612709921,116,117
0021900314,1610612762,1610612747,96,121
0021900307,1610612765,1610612749,103,127
0021900309,1610612737,1610612751,118,130
0021900312,1610612760,1610612754,100,107
2021900139,1612709905,1612709917,129,122
0021900315,1610612757,1610612758,127,116
0021900311,1610612741,1610612763,106,99
0021900308,1610612753,1610612756,128,114
2021900138,1612709918,1612709890,126,137
0021900313,1610612742,1610612750,121,114
0021900306,1610612766,1610612744,106,91
0021900310,1610612738,1610612748,112,93
2021900137,1612709919,1612709902,104,100
0021900299,1610612739,1610612765,94,127
0021900302,1610612740,1610612742,97,118
0021900304,1610612743,1610612747,96,105
2021900136,1612709900,1612709926,110,116
0021900305,1610612746,1610612757,117,97
0021900301,1610612761,1610612748,110,121
2021900134,1612709909,1612709920,115,106
2021900135,1612709921,1612709927,116,125
2021900133,1612709929,1612709922,130,108
2021900132,1612709928,1612709925,106,107
0021900300,1610612764,1610612753,120,127
0021900303,1610612759,1610612745,135,133
2021900130,1612709911,1612709889,124,115
2021900131,1612709903,1612709917,98,88
0021900298,1610612758,1610612741,106,113
2021900129,1612709910,1612709908,113,111
0021900293,1610612766,1610612756,104,109
0021900296,1610612763,1610612754,104,117
0021900297,1610612749,1610612752,132,88
0021900295,1610612737,1610612744,104,79
0021900294,1610612755,1610612762,103,94
0021900286,1610612750,1610612763,107,115
0021900291,1610612761,1610612762,130,110
0021900285,1610612752,1610612738,104,113
0021900290,1610612753,1610612744,100,96
0021900284,1610612751,1610612748,106,109
0021900287,1610612747,1610612742,100,114
0021900292,1610612746,1610612764,150,125
2021900126,1612709928,1612709922,123,117
2021900125,1612709915,1612709921,116,114
0021900288,1610612765,1610612759,132,98
2021900128,1612709924,1612709902,97,106
2021900127,1612709925,1612709909,83,109
0021900289,1610612740,1610612760,104,107
2021900120,1612709917,1612709918,98,93
0021900282,1610612745,1610612737,158,111
2021900123,1612709908,1612709905,133,129
0021900280,1610612758,1610612743,100,97
2021900119,1612709929,1612709893,100,110
2021900122,1612709904,1612709900,129,94
2021900124,1612709914,1612709911,111,107
0021900281,1610612755,1610612754,119,116
2021900121,1612709926,1612709889,133,113
0021900283,1610612749,1610612766,137,96
2021900108,1612709923,1612709915,118,117
0021900274,1610612763,1610612762,94,103
2021900116,1612709890,1612709905,101,122
2021900114,1612709904,1612709900,114,100
0021900270,1610612739,1610612749,110,119
2021900110,1612709929,1612709893,128,98
2021900113,1612709920,1612709921,112,111
0021900271,1610612752,1610612755,95,101
2021900118,1612709914,1612709924,113,109
2021900115,1612709927,1612709913,133,115
2021900111,1612709909,1612709919,110,93
0021900272,1610612754,1610612737,105,104
0021900279,1610612747,1610612764,125,103
0021900268,1610612765,1610612766,107,110
0021900278,1610612757,1610612741,107,103
0021900277,1610612756,1610612742,113,120
0021900275,1610612760,1610612740,109,104
2021900117,1612709902,1612709911,109,123
2021900112,1612709910,1612709918,105,108
2021900109,1612709928,1612709922,94,108
0021900267,1610612751,1610612738,112,107
0021900273,1610612748,1610612744,122,105
0021900269,1610612753,1610612761,83,90
0021900276,1610612759,1610612746,107,97
0021900260,1610612763,1610612746,119,121
0021900259,1610612745,1610612748,117,108
0021900261,1610612749,1610612737,111,102
0021900262,1610612759,1610612750,101,113
0021900254,1610612766,1610612765,102,101
2021900106,1612709922,1612709915,131,155
2021900105,1612709917,1612709913,127,104
2021900107,1612709904,1612709918,104,106
2021900104,1612709928,1612709929,118,110
0021900265,1610612757,1610612760,136,119
0021900257,1610612755,1610612758,97,91
0021900266,1610612744,1610612741,104,90
0021900258,1610612761,1610612752,126,98
0021900253,1610612738,1610612751,121,110
0021900264,1610612740,1610612747,110,114
0021900256,1610612754,1610612762,121,102
0021900255,1610612739,1610612753,104,116
0021900263,1610612756,1610612764,132,140
2021900098,1612709919,1612709910,109,95
0021900251,1610612742,1610612746,99,114
2021900102,1612709900,1612709911,107,132
0021900252,1610612743,1610612764,117,104
2021900100,1612709908,1612709903,122,124
2021900099,1612709920,1612709923,113,95
2021900103,1612709914,1612709893,119,111
0021900246,1610612761,1610612755,101,96
0021900244,1610612738,1610612758,103,102
0021900248,1610612749,1610612762,122,118
2021900095,1612709917,1612709913,100,117
0021900250,1610612744,1610612760,97,100
2021900097,1612709918,1612709902,113,107
0021900241,1610612765,1610612753,103,88
0021900243,1610612737,1610612750,113,125
2021900096,1612709926,1612709915,119,96
0021900247,1610612741,1610612757,94,117
0021900242,1610612754,1610612763,126,114
2021900101,1612709890,1612709925,97,71
0021900245,1610612748,1610612766,117,100
0021900240,1610612739,1610612751,106,108
0021900249,1610612759,1610612747,104,114
2021900093,1612709924,1612709893,104,107
0021900235,1610612745,1610612742,123,137
0021900239,1610612746,1610612740,134,109
2021900094,1612709905,1612709904,133,118
2021900090,1612709929,1612709921,101,96
2021900091,1612709910,1612709923,121,113
2021900092,1612709890,1612709903,98,104
0021900237,1610612764,1610612758,106,113
0021900236,1610612752,1610612751,101,103
0021900238,1610612743,1610612756,116,104
0021900226,1610612766,1610612741,115,116
0021900234,1610612762,1610612740,128,120
2021900088,1612709908,1612709902,109,126
0021900228,1610612737,1610612761,116,119
